villageId,i,heard,adopt,nSent,age,female,income,edu,hasPhone,usePhoneCall,usePhoneText,phone,pol_index,distMeeting,leader,prosoc_dic,prosoc_pub,attend,satisfaction,priority,post_effective,post_responsive,post_responsive_dyna,post_capacity,post_capacity_dyna,post_assets_edu,post_assets_health,post_assets_water,post_assets_roads
47,990077982,0,0,0,35,1,1,0,1,1,0,0,-0.467815788,0.531726682,0,0,0.5,0,NA,Access to clean water,3,4,4,4,4,2,2,2,2
47,990086367,0,0,0,23,0,2,0,1,1,0,0,0.143077263,0.514269291,0,0.3,0.2,0,NA,Agricultural development,3,2,2,3,4,4,2,2,1
47,990087941,1,0,0,26,0,2,0,1,1,0,0,-0.158212715,0.507550171,0,0.1,0.1,0,NA,Education,1,3,3,4,3,3,4,1,1
47,990090880,0,0,0,54,1,1,0,0,0,0,0,-0.158212715,0.379620233,0,0.4,0.5,0,NA,Access to clean water,3,4,3,4,3,4,2,1,1
47,990090905,0,0,0,56,1,1,0,0,0,0,0,0.136560713,0.523592909,0,0.5,0.4,0,NA,Education,3,4,4,4,4,3,3,1,1
47,990092753,0,0,0,33,1,1,1,0,1,0,0,-0.158212715,NA,0,0.5,0.3,0,NA,Agricultural development,5,2,4,4,4,1,3,3,1
47,990093665,0,0,0,64,1,2,0,0,1,0,0,0.143077263,0.576384674,0,0.5,0.7,0,NA,Healthcare,3,3,3,4,3,3,2,4,2
47,990095778,0,0,0,68,1,4,0,0,1,0,0,0.705491733,0.608649027,1,0.2,0.5,0,NA,Healthcare,2,2,4,3,4,3,3,3,3
47,990098629,0,0,0,22,1,4,0,1,0,0,0,-0.568279898,0.677105404,0,0,0.1,0,NA,Education,3,4,4,4,5,3,2,1,2
47,990099279,0,0,0,50,1,4,0,0,0,0,0,0.437850691,0.505762017,0,0.5,0.5,0,NA,Access to clean water,3,4,4,4,4,2,3,1,2
47,990101158,0,0,0,37,0,4,0,1,1,1,1,0.143077263,5.974059139,0,0.1,0.5,0,NA,Education,3,4,4,4,4,2,1,3,3
47,990101511,0,0,0,19,1,3,1,0,1,1,1,0.437850691,0.561155749,0,0.5,0.8,0,NA,Education,3,4,4,4,4,4,2,2,3
47,990102018,0,0,0,35,0,1,0,0,0,0,0,0.109428327,0.521335227,0,1,0.2,0,NA,"Direct assistance to the poor (food, cash)",3,5,4,4,4,3,2,1,2
47,990102047,0,0,0,18,1,3,0,1,1,1,1,-0.877882971,0.535901721,0,0.2,0.2,0,NA,Education,3,5,4,4,4,5,4,4,5
47,990103959,0,0,0,24,1,3,1,0,1,0,0,0.410718305,0.531011604,0,0,0,0,NA,Education,3,3,2,3,3,3,3,3,2
47,990105827,0,0,0,19,1,2,0,1,0,0,0,-0.877882971,0.332056689,0,0,0,0,NA,Access to clean water,3,2,4,4,4,5,5,4,4
47,990107656,0,0,0,67,0,1,0,1,1,0,0,0.410718305,0.508082507,0,0,0,0,NA,"Direct assistance to the poor (food, cash)",4,5,4,5,5,2,2,1,1
47,990107659,0,0,0,54,1,1,0,0,0,0,0,-0.576592993,0.506242628,0,0,0.7,0,NA,"Direct assistance to the poor (food, cash)",1,1,NA,1,NA,2,3,2,3
47,990107887,0,0,0,33,1,4,0,0,1,0,0,0.128247618,0.590644401,0,0,0.2,0,NA,Education,3,4,4,4,4,3,3,3,2
47,990108380,0,0,0,37,1,4,0,1,1,0,0,-0.576592993,0.347376755,0,0.1,0.2,0,NA,"Direct assistance to the poor (food, cash)",3,2,4,4,4,3,3,2,2
47,990108381,0,0,0,44,0,1,0,1,1,1,1,-0.467815788,0.344815649,0,0.2,0.5,0,NA,Education,3,4,4,4,4,4,2,1,2
47,990111600,0,0,0,41,0,1,0,1,1,0,0,0.410718305,0.78774775,0,0.5,0.3,0,NA,"Direct assistance to the poor (food, cash)",2,2,4,4,4,3,2,1,1
47,990111880,1,0,0,44,1,4,0,1,1,0,0,-0.16652581,NA,0,0.3,0.4,0,NA,"Direct assistance to the poor (food, cash)",3,4,4,4,4,4,5,5,4
47,990111901,0,0,0,47,1,1,0,0,1,0,0,-0.877882971,NA,0,0,0.2,0,NA,"Direct assistance to the poor (food, cash)",3,4,4,4,4,3,2,1,1
47,990113256,0,0,0,52,1,1,0,1,0,0,0,0.101115232,0.531222889,0,0,0,0,NA,Education,5,3,3,5,4,2,1,1,3
47,990114796,0,0,0,36,0,1,0,0,0,0,0,-0.583109543,0.591392586,0,0.2,0.3,0,NA,Education,3,4,4,4,4,4,4,3,1
47,990114821,0,0,0,18,1,1,0,1,0,0,0,-0.568279898,0.495586741,0,0.2,0.3,0,NA,"Direct assistance to the poor (food, cash)",3,3,1,4,4,5,3,3,2
50,14100101,0,0,0,32,1,1,0,1,0,0,0,-0.877882971,0.514066794,0,0,0.2,0,NA,Education,5,1,1,1,4,1,1,1,1
50,14100102,0,0,0,31,0,1,0,1,0,0,0,-0.467815788,0.519781543,0,0,0.5,0,NA,Education,5,1,2,4,2,1,1,1,1
50,14100201,0,0,0,22,0,1,0,1,1,0,0,-0.467815788,0.520308671,0,0.5,0.4,0,NA,Agricultural development,4,4,3,4,1,4,4,3,1
50,14100202,1,0,0,23,1,1,0,0,0,0,0,-0.467815788,0.519683206,0,0,0.2,0,NA,Education,5,1,1,1,1,1,1,1,1
50,14100401,1,0,0,39,1,2,0,0,0,0,0,0.437850691,0.506677403,0,0.5,0.5,1,NA,Access to clean water,4,4,3,4,3,4,3,3,4
50,14100601,1,0,0,65,1,3,0,0,0,0,0,0.437850691,0.512822408,0,0.5,0.2,0,NA,Access to clean water,3,3,3,3,3,3,2,4,4
50,14100701,0,0,0,29,1,2,0,0,0,0,0,-0.467815788,NA,0,0.3,0.5,0,NA,"Direct assistance to the poor (food, cash)",2,2,3,4,4,3,2,3,3
50,14100702,0,0,0,38,0,2,0,0,0,0,0,-0.467815788,0.362462072,0,0.4,0.3,0,NA,Education,3,2,4,4,4,3,3,1,2
50,14100801,0,0,0,39,1,2,0,0,1,1,1,0.622900963,0.414324018,0,0,0,0,NA,Access to clean water,2,2,4,5,4,3,3,3,3
50,14100901,0,0,0,34,1,2,0,1,1,1,1,-0.467815788,0.370456348,0,0,0.3,0,NA,Access to clean water,3,2,4,5,4,3,2,2,3
50,14100902,0,0,0,19,1,2,1,1,0,0,0,-0.16652581,3.771509539,0,0.1,0.2,0,NA,Education,4,4,4,4,4,4,3,2,3
50,14100903,0,0,0,35,1,1,0,0,0,0,0,0.775248249,0.393412206,0,0,0,0,NA,"Direct assistance to the poor (food, cash)",1,1,3,4,4,2,2,2,1
50,14100904,1,1,2,45,0,1,1,1,1,1,1,-0.088456199,0.345368126,1,0,0.2,1,1,Agricultural development,3,2,3,2,3,4,1,1,1
50,14101001,0,0,0,95,1,2,0,0,0,0,0,-0.26698992,0.248137709,0,0.1,0.2,0,NA,Other [Please Specify],NA,NA,NA,NA,NA,NA,3,3,4
50,14101101,1,0,0,48,1,3,0,1,1,0,0,-0.281819565,0.398389364,0,0.2,0.8,0,NA,Access to clean water,3,4,4,3,4,4,4,2,4
50,14101201,1,0,0,30,1,2,NA,0,1,0,0,-0.26698992,0.424008843,0,0.5,0.6,0,NA,"Direct assistance to the poor (food, cash)",3,2,4,5,4,3,3,3,3
50,14101202,1,0,0,30,0,2,0,1,1,0,0,0.101115232,0.416867749,0,0.3,0.5,1,NA,Education,2,2,4,5,4,1,4,5,4
50,14101302,1,0,0,55,1,1,0,1,1,0,0,1.494918505,0.3917233,1,0.2,0.5,0,NA,Education,3,2,4,4,4,4,3,1,3
50,14101401,1,0,0,26,1,4,0,0,1,0,0,0.143077263,0.373344305,0,0,0,0,NA,Access to clean water,5,3,4,4,4,2,3,2,4
50,14101402,1,0,0,29,0,1,0,0,1,0,0,-0.16652581,0.374699892,0,0.5,0.4,1,NA,Education,3,4,2,4,4,3,4,2,1
50,14101501,0,0,0,21,0,4,1,1,1,0,0,-0.583109543,0.394939429,0,0.3,0.1,0,NA,Agricultural development,4,4,5,4,5,4,1,4,2
50,14101503,1,0,0,47,0,1,1,1,1,0,0,0.136560713,0.4031859,1,0.6,0.5,0,NA,Agricultural development,2,3,1,3,3,4,2,1,1
50,14101504,0,0,0,46,1,4,NA,1,0,0,0,-0.467815788,0.399969537,0,0.3,0.1,0,NA,Education,4,3,3,4,4,3,4,4,4
50,14101601,1,0,0,22,0,3,1,1,1,1,1,-0.877882971,0.418368202,0,0.5,0.3,0,NA,Healthcare,2,3,2,3,4,2,3,2,2
50,14101602,0,0,0,60,1,2,0,1,0,0,0,-0.576592993,0.407106998,0,0.5,0.3,0,NA,Access to clean water,3,4,3,3,3,NA,3,2,3
50,14101604,0,0,0,24,1,4,0,0,0,0,0,0.437850691,0.390639385,0,0,0,0,NA,Education,5,5,4,5,4,5,5,5,5
50,14101701,0,0,0,18,0,1,0,0,1,0,0,-0.877882971,0.408131473,0,0.5,0.4,0,NA,"Direct assistance to the poor (food, cash)",4,1,2,5,1,2,1,1,1
50,14101702,0,0,0,35,1,4,0,1,1,0,0,0.705491733,0.3899188,0,0.3,0.1,0,NA,Education,3,5,4,5,5,3,3,1,2
50,14101801,1,0,0,41,0,2,1,1,1,1,1,0.437850691,0.417498605,0,0.5,0.4,0,NA,Education,3,4,3,4,4,2,2,1,1
50,14101901,0,0,0,21,1,2,0,1,0,0,0,0.705491733,0.386779169,0,0.2,0.4,0,NA,Education,5,2,5,5,5,4,2,5,5
50,14101902,1,0,0,34,0,2,0,1,1,0,0,0.410718305,0.408437083,0,0.3,0.7,0,NA,Education,5,1,1,1,2,2,1,1,1
50,14102001,1,0,0,39,1,2,0,1,0,0,0,-0.158212715,0.350553116,0,0.3,0.2,0,NA,"Direct assistance to the poor (food, cash)",1,4,4,3,5,3,2,4,3
50,14102002,1,0,0,53,0,1,0,1,0,0,0,0.705491733,0.367964475,1,0.1,0.1,0,NA,"Infrastructure, like roads and bridges",3,3,4,4,4,3,2,1,1
50,14102101,1,0,0,35,0,2,0,0,1,0,0,0.705491733,0.333866138,1,0.4,0.4,1,NA,Education,2,2,4,2,4,4,4,2,2
50,14102103,0,0,0,35,1,3,0,1,1,0,0,0.437850691,0.336685966,0,0.1,0.1,0,NA,Access to clean water,2,4,5,4,5,2,2,3,2
50,14102201,1,0,0,31,0,2,1,1,1,1,1,1.494918505,0.360341256,0,0.1,0.1,1,NA,Agricultural development,3,2,3,1,3,2,2,1,2
50,14102202,1,0,0,28,1,3,0,1,0,0,0,0.143077263,0.312589505,0,0,0.5,0,NA,Agricultural development,4,4,4,4,4,2,4,3,2
50,14102301,0,0,0,34,1,4,0,1,0,0,0,-0.877882971,1.893975564,0,0.1,0.4,0,NA,Healthcare,3,2,4,4,4,3,2,3,2
50,14102402,1,0,0,35,0,4,1,1,1,0,0,0.101115232,0.348141298,0,0.5,1,0,NA,Education,3,3,4,4,4,2,1,2,4
50,14102501,0,0,0,65,0,4,0,1,1,0,0,0.143077263,0.29943847,0,0,0,0,NA,Agricultural development,4,NA,4,5,4,3,3,3,3
50,14102502,0,0,0,48,1,3,0,1,0,0,0,0.437850691,0.305195364,1,0,0,0,NA,Education,4,4,4,3,4,3,2,3,2
50,14102601,0,0,0,37,1,4,0,1,1,0,0,-0.16652581,0.325728891,0,0.5,0.4,0,NA,Agricultural development,2,1,2,4,4,2,2,5,4
50,14102602,1,0,0,45,0,3,0,1,1,1,1,0.631214057,0.332900817,0,0,0,1,NA,Education,5,1,1,4,4,2,2,1,1
50,14102701,0,0,0,18,0,1,0,1,0,0,0,-0.877882971,0.306412051,0,0,0,0,NA,Education,3,4,4,4,3,1,2,4,4
50,14102702,0,0,0,38,1,5,0,0,0,0,0,0.128247618,0.3224858,0,0.4,0.8,0,NA,Energy supply,2,5,4,5,5,5,5,3,5
50,14102703,0,0,0,18,0,4,0,0,0,0,0,-0.17304236,0.324356789,0,0,0.1,0,NA,Education,1,1,2,4,4,4,2,2,2
50,14102801,1,0,0,32,1,2,0,1,1,0,0,-0.583109543,0.32853697,0,0.8,0.3,0,NA,"Direct assistance to the poor (food, cash)",3,3,4,4,4,2,2,2,4
50,14102901,0,0,0,30,1,4,0,1,0,0,0,-0.467815788,0.314184824,0,0,0,0,NA,Other [Please Specify],2,5,5,4,5,3,4,4,5
50,14103001,1,0,0,43,0,2,0,1,1,0,0,-0.467815788,0.303069178,0,0,0.2,0,NA,Education,4,1,4,4,2,2,2,1,2
50,14103002,0,0,0,32,1,4,0,0,0,0,0,-0.16652581,0.236812332,0,0.1,0.2,0,NA,Access to clean water,3,4,4,5,5,4,2,2,2
50,14103102,0,0,0,46,1,1,0,0,0,0,0,0.128247618,0.057638517,0,0.2,0.1,0,NA,"Direct assistance to the poor (food, cash)",5,1,4,3,2,2,2,2,2
50,14203302,1,0,0,24,0,1,1,0,1,0,0,-0.005865428,0.658428291,1,0.1,0.2,0,NA,Education,5,1,2,1,NA,2,1,2,2
50,14203401,1,0,0,20,1,1,0,0,1,0,0,-0.26698992,NA,0,0.1,0.2,0,NA,"Infrastructure, like roads and bridges",5,NA,NA,4,3,4,2,1,3
50,14203501,0,0,0,50,1,2,0,0,0,0,0,-0.877882971,0.666590775,0,0.2,0.5,0,NA,Access to clean water,4,NA,NA,4,4,4,3,1,2
50,14203601,1,0,0,55,0,1,0,0,0,0,0,-0.17304236,0.695221971,0,0.1,0.3,0,NA,Education,2,1,1,4,4,3,2,1,3
50,14203602,0,0,0,40,1,1,0,0,0,0,0,-0.467815788,0.699764726,0,0,0.8,0,NA,Access to clean water,3,4,4,4,4,2,1,1,3
50,14203701,0,0,0,26,1,2,0,0,0,0,0,0.437850691,0.688548877,0,0.1,0.1,0,NA,Access to clean water,4,5,5,5,4,4,3,3,3
50,14203802,0,0,0,19,0,2,1,1,1,1,1,0.437850691,0.684475031,0,0.3,0.2,0,NA,Healthcare,4,4,3,4,3,3,2,1,2
50,14203901,1,0,0,38,0,2,1,1,1,1,1,0.705491733,0.676032717,0,0.2,0.2,1,NA,Healthcare,3,1,3,4,3,2,3,1,2
50,14203902,1,0,0,23,0,2,1,1,1,1,1,-0.26698992,0.796779055,0,0,0.5,0,NA,"Security, like the police and military",4,4,5,4,4,3,4,3,2
50,14204001,1,0,0,35,0,3,0,1,1,1,1,0.437850691,0.714195599,0,0.3,0.2,0,NA,Education,1,4,5,4,5,3,3,4,2
50,14204002,0,0,0,32,1,2,0,0,0,0,0,-0.467815788,0.706580334,1,0.5,0.2,0,NA,"Direct assistance to the poor (food, cash)",3,4,5,4,4,3,3,3,3
50,14204101,0,0,0,27,1,4,0,0,0,0,0,-0.16652581,0.735806366,0,0.1,0.2,0,NA,Education,3,4,3,4,3,4,4,3,2
50,14204201,0,0,0,31,1,3,0,0,0,0,0,0.39588866,0.75475058,0,0.1,0.1,0,NA,Access to clean water,5,1,4,4,5,5,5,1,3
50,14204202,1,0,0,36,0,3,0,0,0,0,0,0.136560713,0.711157874,1,0.2,0.5,0,NA,Education,5,4,5,4,5,2,3,1,4
50,14204501,0,0,0,59,1,2,0,1,0,0,0,-0.281819565,0.741153989,1,0.4,0.5,0,NA,Education,5,4,5,5,5,4,5,5,3
50,14204601,1,0,0,54,0,2,0,1,1,1,1,-0.014178523,0.788124478,0,0.1,0.2,1,NA,Healthcare,4,4,5,4,4,3,3,4,1
50,14204602,1,0,0,33,1,2,0,1,1,0,0,-0.014178523,0.77320251,0,0.3,0.3,1,NA,Education,5,4,4,4,4,4,4,2,3
50,14204701,1,0,0,47,1,4,0,1,1,0,0,-0.014178523,0.776514744,0,0.2,0.3,0,NA,Energy supply,4,4,4,4,4,4,3,4,3
50,14204702,1,0,0,19,0,4,1,1,1,0,0,0.027783508,0.795108118,0,0,0.1,0,NA,Access to clean water,4,5,4,4,4,2,3,2,2
50,14204801,0,0,0,32,1,3,0,1,1,0,0,-0.281819565,0.830534426,0,0,0.1,0,NA,"Direct assistance to the poor (food, cash)",1,4,4,4,4,1,2,1,1
50,14204802,1,0,0,31,0,4,0,1,1,0,0,-0.27350647,0.82921302,0,0.6,0.5,0,NA,"Direct assistance to the poor (food, cash)",3,1,3,4,4,2,2,1,2
50,14204901,1,0,0,55,1,2,0,0,1,1,1,-0.26698992,0.826769329,1,0,0.2,0,NA,"Direct assistance to the poor (food, cash)",1,1,1,5,4,3,1,1,3
50,14205001,1,0,0,30,0,1,1,1,1,0,0,0.705491733,0.8537945,0,0.5,0.5,0,NA,Access to clean water,1,1,1,1,1,1,2,1,2
50,14205002,1,0,0,27,1,4,0,1,1,0,0,-0.568279898,0.852979443,0,0.2,0,1,NA,Education,1,3,4,4,4,3,2,1,5
50,14205101,1,0,0,28,1,4,0,0,0,0,0,0.437850691,0.867676573,0,0.1,0.2,0,NA,"Direct assistance to the poor (food, cash)",2,2,4,5,4,3,2,3,4
50,14205102,1,0,0,32,0,4,0,0,0,0,0,0.705491733,0.864950084,0,0.1,0.1,0,NA,Education,3,3,4,3,4,3,2,2,3
50,14205201,0,0,0,41,0,1,0,0,1,0,0,-0.281819565,0.888504946,0,0,0.2,0,NA,Access to clean water,5,4,5,5,3,4,3,2,5
50,14205202,0,0,0,18,1,4,1,1,1,1,1,-0.26698992,0.890831369,0,0.1,0.1,0,NA,Education,3,5,4,4,4,4,4,2,4
50,14205203,0,0,0,22,1,2,1,1,1,0,0,-0.26698992,0.679290453,0,0,0.2,0,NA,Access to clean water,2,4,3,4,3,2,2,1,2
50,14205302,0,0,0,40,1,4,0,0,0,0,0,0.128247618,0.857825591,0,0.2,0.5,0,NA,Education,4,NA,4,4,4,4,4,2,4
50,14205303,0,0,0,18,1,1,1,0,0,0,0,-0.281819565,0.87079936,0,0.2,0.2,0,NA,"Security, like the police and military",5,4,4,4,4,5,3,4,2
50,14205304,0,0,0,41,1,2,0,0,0,0,0,0.027783508,0.689891899,0,0,0.2,0,NA,Access to clean water,3,2,4,4,4,4,4,2,3
50,14205305,0,0,0,21,0,1,0,1,1,0,0,0.705491733,0.678055069,0,0,0.1,0,NA,Access to clean water,3,3,4,3,2,2,4,2,2
50,14205402,0,0,0,32,1,4,0,0,0,0,0,0.143077263,0.923527144,0,0,0.1,0,NA,Access to clean water,4,2,4,5,4,3,3,1,3
50,14205403,0,0,0,39,0,4,0,0,1,0,0,1.494918505,0.680296312,0,0,0,0,NA,Agricultural development,4,2,4,4,4,3,4,2,3
50,14205501,0,0,0,56,0,5,0,1,1,0,0,1.494918505,0.950915687,1,0.1,0.2,0,NA,"Direct assistance to the poor (food, cash)",3,2,4,2,3,4,3,1,2
50,14205502,1,0,0,49,1,3,0,1,1,0,0,-0.576592993,0.9412367,1,0,0.1,0,NA,Access to clean water,2,1,2,4,3,4,2,2,2
50,14205601,0,0,0,60,1,2,0,1,1,0,0,-0.877882971,0.948567084,0,0,0,0,NA,"Direct assistance to the poor (food, cash)",3,1,3,1,4,4,5,2,4
50,14205701,0,0,0,42,1,1,0,1,1,0,0,0.027783508,0.940000419,0,0,0.3,0,NA,Education,1,4,5,4,4,4,3,1,4
50,14205702,0,0,0,20,0,3,1,1,1,1,1,0.027783508,0.936362462,0,0,0,0,NA,Healthcare,3,3,3,5,4,3,2,2,2
50,14205704,0,0,0,18,1,5,0,1,1,0,0,0.437850691,0.676564798,0,0,0.1,0,NA,Healthcare,4,4,4,5,5,4,5,2,4
50,14205901,0,0,0,19,1,2,0,0,0,0,0,-0.16652581,0.694918496,0,0,0.2,0,NA,Education,5,5,4,4,4,3,3,3,3
50,14205902,0,0,0,18,1,2,1,0,1,0,0,-0.610241929,0.963569181,0,0,0.1,0,NA,Access to clean water,3,1,1,4,4,2,4,1,1
50,14205903,0,0,0,44,1,3,0,1,0,0,0,-0.610241929,0.966691444,0,0.1,0.1,0,NA,"Direct assistance to the poor (food, cash)",3,3,4,4,4,4,3,1,2
50,14205904,1,0,0,53,0,3,0,1,0,0,0,0.515920302,0.952242923,1,0.2,0.2,0,NA,Access to clean water,2,4,4,4,3,4,5,1,3
50,14206002,0,0,0,38,1,2,0,1,1,0,0,6.51E-04,0.987890779,0,0.1,0.1,0,NA,Access to clean water,3,2,3,4,3,3,3,1,3
50,14206101,1,0,0,44,0,4,0,1,1,0,0,0.705491733,0.98762593,0,0.7,0.3,0,NA,Education,4,2,3,3,3,3,2,1,2
50,14206102,0,0,0,37,1,2,0,1,1,0,0,0.437850691,0.988024959,0,0.2,0.3,0,NA,Education,4,2,3,3,3,3,3,1,2
50,14206301,1,0,0,50,0,1,0,1,0,0,0,0.128247618,1.022885633,0,0.3,0.2,1,NA,Access to clean water,4,4,3,4,4,3,3,1,3
50,14206302,0,0,0,38,1,1,0,0,0,0,0,-0.576592993,1.030961849,0,0.1,0.1,0,NA,Education,3,4,3,4,3,3,3,1,3
50,14206303,0,0,0,21,1,1,1,1,1,1,1,-0.610241929,1.029738197,0,0.2,1,0,NA,Education,3,4,4,4,4,3,3,1,3
50,14206401,1,0,0,30,0,1,1,1,1,0,0,0.705491733,1.124713552,0,0.2,0.2,0,NA,Healthcare,4,1,2,4,4,1,2,1,1
50,14206404,0,0,0,64,0,1,0,1,0,0,0,-0.576592993,1.110162444,0,0.2,0.2,0,NA,"Direct assistance to the poor (food, cash)",4,1,4,NA,NA,3,2,3,3
50,14206405,0,0,0,58,1,2,0,1,1,0,0,0.143077263,1.123090163,0,0.5,0.5,0,NA,Access to clean water,4,2,4,4,3,3,2,2,3
50,14206501,1,0,0,25,1,3,0,1,1,0,0,1.494918505,0.985048965,0,0,0.2,0,NA,Education,4,2,4,5,2,2,2,1,2
50,14206502,1,0,0,20,1,2,1,1,1,1,1,-0.576592993,0.652291768,0,0,0.2,0,NA,Access to clean water,3,4,5,4,5,3,4,NA,1
50,14206503,1,0,0,66,0,1,0,1,1,1,1,0.705491733,0.985643916,1,0.3,0.4,0,NA,Other [Please Specify],3,1,4,4,4,1,4,2,3
50,14206504,0,0,0,49,1,1,0,1,0,0,0,-0.16652581,0.985267498,0,0.8,0.8,0,NA,"Direct assistance to the poor (food, cash)",3,2,2,5,2,2,1,1,2
50,14206506,0,0,0,19,1,1,1,0,0,0,0,-0.568279898,3.773734224,0,0.1,0,0,NA,Education,4,4,4,4,4,2,3,3,3
50,14306601,0,0,0,19,1,3,0,0,0,0,0,-0.877882971,1.098214574,0,0.2,0.2,0,NA,Access to clean water,4,3,4,4,4,4,3,4,4
50,14306602,0,0,0,91,1,4,0,1,0,0,0,-0.877882971,1.104772387,0,0.2,0.3,0,NA,"Direct assistance to the poor (food, cash)",3,1,NA,4,NA,4,4,3,2
50,14306701,0,0,0,21,1,2,0,1,1,0,0,-0.877882971,1.017031043,0,0.2,0.3,0,NA,"Direct assistance to the poor (food, cash)",3,4,4,4,4,2,4,1,4
50,14306801,0,0,0,25,1,4,0,0,1,0,0,-0.17304236,0.997651738,0,0.2,0.5,0,NA,Education,5,5,5,5,4,4,5,3,5
50,14306901,1,0,0,28,0,4,0,0,1,0,0,0.143077263,1.007450626,0,0.6,0.3,0,NA,Healthcare,5,4,4,5,4,3,1,2,2
50,14306902,0,0,0,28,1,2,0,0,1,0,0,-0.576592993,1.015561393,0,0.1,0.1,0,NA,"Direct assistance to the poor (food, cash)",3,4,4,4,4,2,2,2,3
50,14307001,0,0,0,39,1,4,0,0,0,0,0,-0.281819565,1.081155005,0,0.2,0.5,0,NA,"Infrastructure, like roads and bridges",4,4,4,4,4,4,4,2,2
50,14307002,0,0,0,29,1,3,1,1,1,1,1,0.39588866,1.082042849,0,0,0.5,0,NA,Education,3,2,3,5,4,5,2,1,2
50,14307003,0,0,0,65,0,4,0,0,0,0,0,0.404201755,1.078818023,1,0.2,0.3,0,NA,Access to clean water,4,4,3,4,4,4,4,1,4
50,14307101,1,0,0,56,0,4,0,1,1,1,1,1.494918505,1.03063958,0,0,0.2,0,NA,Access to clean water,2,4,4,4,4,2,3,2,3
50,14307103,1,0,0,50,1,2,0,1,1,0,0,-0.014178523,1.040628905,0,0.1,0.1,0,NA,Education,3,4,4,4,4,4,3,2,3
50,14307202,1,0,0,60,1,1,0,1,1,0,0,-0.281819565,1.022945025,0,0.1,0.1,0,NA,Access to clean water,3,4,4,4,4,3,3,1,3
50,14307301,1,0,0,41,1,4,0,1,1,0,0,0.109428327,1.004303786,0,0,0.2,0,NA,Access to clean water,3,4,4,4,3,3,4,1,3
50,14307302,0,0,0,21,0,4,0,1,1,1,1,0.39588866,1.008118043,0,0.1,0.5,0,NA,Healthcare,4,5,4,4,3,3,2,1,3
50,14307304,0,0,0,18,0,5,1,0,1,1,1,0.437850691,1.003943401,0,0.1,0.2,0,NA,Education,3,4,4,4,4,4,3,2,4
50,14307401,0,0,0,28,1,4,0,0,0,0,0,-0.16652581,0.968651354,0,0,0.5,0,NA,Education,1,5,4,5,4,2,3,1,2
50,14307402,0,0,0,52,0,1,0,0,1,0,0,-0.576592993,0.968352042,0,0.1,0.2,0,NA,Education,3,4,4,5,4,2,2,1,4
50,14307501,1,0,0,34,1,1,0,0,0,0,0,-0.467815788,0.948321571,0,0,0,0,NA,"Direct assistance to the poor (food, cash)",5,5,5,5,5,5,5,1,5
50,14307502,1,0,0,35,0,2,0,0,1,0,0,-0.610241929,0.939183793,0,0.5,0.5,1,NA,"Direct assistance to the poor (food, cash)",3,4,2,1,4,2,2,1,2
50,14307701,1,0,0,30,1,1,0,0,1,0,0,-0.877882971,0.920365592,0,0,0,0,NA,"Direct assistance to the poor (food, cash)",3,2,4,4,4,2,1,1,4
50,14307702,1,0,0,28,0,2,0,0,1,0,0,-0.576592993,0.920371965,0,0.1,0.1,0,NA,Education,3,4,4,4,5,3,3,2,4
50,14307801,1,0,0,53,1,3,0,1,1,0,0,-0.877882971,0.917317121,0,0,0,0,NA,"Direct assistance to the poor (food, cash)",3,4,4,3,3,3,2,4,4
50,14307901,1,0,0,29,1,1,0,1,0,0,0,-0.877882971,0.900935877,0,0.1,0.2,0,NA,"Direct assistance to the poor (food, cash)",2,4,4,4,4,2,2,2,2
50,14307902,0,0,0,18,1,2,0,0,0,0,0,-0.877882971,0.904466262,0,0.3,0.2,0,NA,Education,4,4,3,4,3,3,3,2,3
50,14307904,0,0,0,48,0,1,0,0,1,0,0,-0.877882971,0.89934036,0,0.1,0.5,0,NA,Access to clean water,3,1,2,1,1,3,2,1,3
50,14308001,0,0,0,37,1,1,0,1,0,0,0,-0.281819565,0.825457563,0,0.1,0.1,0,NA,"Direct assistance to the poor (food, cash)",4,5,4,5,4,1,4,1,3
50,14308102,0,0,0,21,1,4,1,1,1,0,0,-0.467815788,0.843611038,0,0,0.2,0,NA,Education,3,5,4,5,5,3,5,1,4
50,14408201,0,0,0,52,1,3,0,0,0,0,0,-0.568279898,NA,0,0.4,0.5,0,NA,Access to clean water,4,3,4,4,3,3,2,2,1
50,14408401,1,0,0,32,1,3,0,1,1,0,0,-0.576592993,NA,1,0.5,0.4,0,NA,"Direct assistance to the poor (food, cash)",4,4,3,4,3,2,2,1,2
50,14408502,0,0,0,22,1,3,0,1,0,0,0,-0.576592993,NA,1,0.4,0.2,0,NA,Access to clean water,2,4,3,4,4,3,2,1,2
50,14408601,0,0,0,53,1,1,0,0,0,0,0,0.143077263,0.206020048,0,0.2,0.2,0,NA,"Direct assistance to the poor (food, cash)",5,3,2,2,2,3,2,3,2
50,14408602,1,0,0,28,1,2,0,0,0,0,0,-0.16652581,0.199655158,0,0.1,0.1,0,NA,Education,4,4,1,4,2,2,2,3,2
50,14408701,1,0,0,23,0,4,0,0,1,0,0,6.51E-04,0.212767605,0,0.5,0.5,0,NA,Agricultural development,4,4,2,5,4,2,3,2,1
50,14408801,0,0,0,77,0,2,0,0,0,0,0,-0.583109543,NA,0,0.2,0.3,0,NA,Healthcare,4,3,2,4,4,3,2,3,3
